NumberOfServers,NumberOfRequests,Lmbda,Eta,AlgCost,DcCost
2,50,0.0,440,1854,2609
2,50,0.0,856,1759,2609
2,50,0.0,1301,2028,2609
2,50,0.0,1771,2330,2609
2,50,0.0,2309,2266,2609
2,50,0.0,2543,2290,2609
2,50,0.0,3152,2185,2609
2,50,0.0,3591,2370,2609
2,50,0.0,3802,2223,2609
2,50,0.0,4239,2314,2609
2,50,0.25,0,1864,2609
2,50,0.25,111,1910,2609
2,50,0.25,440,1887,2609
2,50,0.25,856,1926,2609
2,50,0.25,1301,2079,2609
2,50,0.25,1771,2177,2609
2,50,0.25,2309,2118,2609
2,50,0.25,2543,2336,2609
2,50,0.25,3152,2208,2609
2,50,0.25,3591,2427,2609
2,50,0.25,3802,2382,2609
2,50,0.25,4239,2271,2609
2,50,0.5,0,2122,2609
2,50,0.5,111,2114,2609
2,50,0.5,440,2131,2609
2,50,0.5,856,2166,2609
2,50,0.5,1301,2241,2609
2,50,0.5,1771,2247,2609
2,50,0.5,2309,2250,2609
2,50,0.5,2543,2330,2609
2,50,0.5,3152,2342,2609
2,50,0.5,3591,2433,2609
2,50,0.5,3802,2428,2609
2,50,0.5,4239,2419,2609
2,50,0.75,0,2371,2609
2,50,0.75,111,2347,2609
2,50,0.75,440,2375,2609
2,50,0.75,856,2421,2609
2,50,0.75,1301,2427,2609
2,50,0.75,1771,2429,2609
2,50,0.75,2309,2463,2609
2,50,0.75,2543,2407,2609
2,50,0.75,3152,2491,2609
2,50,0.75,3591,2603,2609
2,50,0.75,3802,2477,2609
2,50,0.75,4239,2559,2609
2,50,1.0,0,2609,2609
2,50,1.0,111,2609,2609
2,50,1.0,440,2609,2609
2,50,1.0,856,2609,2609
2,50,1.0,1301,2609,2609
2,50,1.0,1771,2609,2609
2,50,1.0,2309,2609,2609
2,50,1.0,2543,2609,2609
2,50,1.0,3152,2609,2609
2,50,1.0,3591,2609,2609
2,50,1.0,3802,2609,2609
2,50,1.0,4239,2609,2609
2,50,0.0,0,1420,2002
2,50,0.0,119,1420,2002
2,50,0.0,388,1420,2002
2,50,0.0,786,1422,2002
2,50,0.0,1169,1618,2002
2,50,0.0,1459,1714,2002
2,50,0.0,1855,1678,2002
2,50,0.0,2182,2196,2002
2,50,0.0,2588,2246,2002
2,50,0.0,2903,1980,2002
2,50,0.0,3344,1980,2002
2,50,0.0,3586,2094,2002
2,50,0.25,0,1590,2002
2,50,0.25,119,1590,2002
2,50,0.25,388,1590,2002
2,50,0.25,786,1592,2002
2,50,0.25,1169,1696,2002
2,50,0.25,1459,1710,2002
2,50,0.25,1855,1812,2002
2,50,0.25,2182,1920,2002
2,50,0.25,2588,2012,2002
2,50,0.25,2903,1934,2002
2,50,0.25,3344,1924,2002
2,50,0.25,3586,2004,2002
2,50,0.5,0,1734,2002
2,50,0.5,119,1734,2002
2,50,0.5,388,1734,2002
2,50,0.5,786,1738,2002
2,50,0.5,1169,1742,2002
2,50,0.5,1459,1810,2002
2,50,0.5,1855,1942,2002
2,50,0.5,2182,1888,2002
2,50,0.5,2588,1958,2002
2,50,0.5,2903,1878,2002
2,50,0.5,3344,2008,2002
2,50,0.5,3586,2106,2002
2,50,0.75,0,1838,2002
2,50,0.75,119,1838,2002
2,50,0.75,388,1838,2002
2,50,0.75,786,1842,2002
2,50,0.75,1169,1862,2002
2,50,0.75,1459,1874,2002
2,50,0.75,1855,2006,2002
2,50,0.75,2182,1924,2002
2,50,0.75,2588,1892,2002
2,50,0.75,2903,1922,2002
2,50,0.75,3344,2040,2002
2,50,0.75,3586,2020,2002
2,50,1.0,0,2002,2002
2,50,1.0,119,2002,2002
2,50,1.0,388,2002,2002
2,50,1.0,786,2002,2002
2,50,1.0,1169,2002,2002
2,50,1.0,1459,2002,2002
2,50,1.0,1855,2002,2002
2,50,1.0,2182,2002,2002
2,50,1.0,2588,2002,2002
2,50,1.0,2903,2002,2002
2,50,1.0,3344,2002,2002
2,50,1.0,3586,2002,2002
2,50,0.0,0,1511,2171
2,50,0.0,202,1511,2171
2,50,0.0,450,1621,2171
2,50,0.0,758,1731,2171
2,50,0.0,1377,1847,2171
2,50,0.0,1854,1985,2171
2,50,0.0,1907,2021,2171
2,50,0.0,2488,1921,2171
2,50,0.0,2721,2269,2171
2,50,0.0,3205,1661,2171
2,50,0.0,3541,2347,2171
2,50,0.0,3796,2511,2171
2,50,0.25,0,1705,2171
2,50,0.25,202,1705,2171
2,50,0.25,450,1705,2171
2,50,0.25,758,1946,2171
2,50,0.25,1377,1796,2171
2,50,0.25,1854,1829,2171
2,50,0.25,1907,1951,2171
2,50,0.25,2488,1925,2171
2,50,0.25,2721,2053,2171
2,50,0.25,3205,1789,2171
2,50,0.25,3541,2129,2171
2,50,0.25,3796,2197,2171
2,50,0.5,0,1935,2171
2,50,0.5,202,1935,2171
2,50,0.5,450,1935,2171
2,50,0.5,758,2139,2171
2,50,0.5,1377,1969,2171
2,50,0.5,1854,1949,2171
2,50,0.5,1907,2039,2171
2,50,0.5,2488,2001,2171
2,50,0.5,2721,2137,2171
2,50,0.5,3205,1943,2171
2,50,0.5,3541,2141,2171
2,50,0.5,3796,2189,2171
2,50,0.75,0,2139,2171
2,50,0.75,202,2139,2171
2,50,0.75,450,2139,2171
2,50,0.75,758,2231,2171
2,50,0.75,1377,2121,2171
2,50,0.75,1854,2109,2171
2,50,0.75,1907,2127,2171
2,50,0.75,2488,2093,2171
2,50,0.75,2721,2135,2171
2,50,0.75,3205,2115,2171
2,50,0.75,3541,2151,2171
2,50,0.75,3796,2173,2171
2,50,1.0,0,2171,2171
2,50,1.0,202,2171,2171
2,50,1.0,450,2171,2171
2,50,1.0,758,2171,2171
2,50,1.0,1377,2171,2171
2,50,1.0,1854,2171,2171
2,50,1.0,1907,2171,2171
2,50,1.0,2488,2171,2171
2,50,1.0,2721,2171,2171
2,50,1.0,3205,2171,2171
2,50,1.0,3541,2171,2171
2,50,1.0,3796,2171,2171
2,50,0.0,0,1658,2306
2,50,0.0,124,1658,2306
2,50,0.0,520,1920,2306
2,50,0.0,867,1920,2306
2,50,0.0,1480,1940,2306
2,50,0.0,1786,2080,2306
2,50,0.0,2249,2176,2306
2,50,0.0,2572,2304,2306
2,50,0.0,2908,2380,2306
2,50,0.0,3317,2728,2306
2,50,0.0,4044,2854,2306
2,50,0.0,4253,2836,2306
2,50,0.25,0,1846,2306
2,50,0.25,124,1846,2306
2,50,0.25,520,1850,2306
2,50,0.25,867,1900,2306
2,50,0.25,1480,1904,2306
2,50,0.25,1786,2080,2306
2,50,0.25,2249,2126,2306
2,50,0.25,2572,2034,2306
2,50,0.25,2908,2118,2306
2,50,0.25,3317,2218,2306
2,50,0.25,4044,2582,2306
2,50,0.25,4253,2342,2306
2,50,0.5,0,1926,2306
2,50,0.5,124,1926,2306
2,50,0.5,520,1928,2306
2,50,0.5,867,1946,2306
2,50,0.5,1480,1980,2306
2,50,0.5,1786,2128,2306
2,50,0.5,2249,2010,2306
2,50,0.5,2572,2096,2306
2,50,0.5,2908,2038,2306
2,50,0.5,3317,2139,2306
2,50,0.5,4044,2350,2306
2,50,0.5,4253,2162,2306
2,50,0.75,0,2088,2306
2,50,0.75,124,2088,2306
2,50,0.75,520,2090,2306
2,50,0.75,867,2094,2306
2,50,0.75,1480,2120,2306
2,50,0.75,1786,2234,2306
2,50,0.75,2249,2096,2306
2,50,0.75,2572,2204,2306
2,50,0.75,2908,2148,2306
2,50,0.75,3317,2246,2306
2,50,0.75,4044,2364,2306
2,50,0.75,4253,2170,2306
2,50,1.0,0,2306,2306
2,50,1.0,124,2306,2306
2,50,1.0,520,2306,2306
2,50,1.0,867,2306,2306
2,50,1.0,1480,2306,2306
2,50,1.0,1786,2306,2306
2,50,1.0,2249,2306,2306
2,50,1.0,2572,2306,2306
2,50,1.0,2908,2306,2306
2,50,1.0,3317,2306,2306
2,50,1.0,4044,2306,2306
2,50,1.0,4253,2306,2306
2,50,0.0,0,1628,2342
2,50,0.0,190,1628,2342
2,50,0.0,475,1810,2342
2,50,0.0,1086,1812,2342
2,50,0.0,1228,1848,2342
2,50,0.0,1720,2018,2342
2,50,0.0,2059,1866,2342
2,50,0.0,2467,1946,2342
2,50,0.0,2852,2010,2342
2,50,0.0,3390,2246,2342
2,50,0.0,3730,2210,2342
2,50,0.0,4146,2664,2342
2,50,0.25,0,1838,2342
2,50,0.25,190,1838,2342
2,50,0.25,475,1968,2342
2,50,0.25,1086,2002,2342
2,50,0.25,1228,1968,2342
2,50,0.25,1720,2020,2342
2,50,0.25,2059,2062,2342
2,50,0.25,2467,2130,2342
2,50,0.25,2852,2206,2342
2,50,0.25,3390,2286,2342
2,50,0.25,3730,2104,2342
2,50,0.25,4146,2428,2342
2,50,0.5,0,2066,2342
2,50,0.5,190,2066,2342
2,50,0.5,475,2208,2342
2,50,0.5,1086,2138,2342
2,50,0.5,1228,2208,2342
2,50,0.5,1720,2144,2342
2,50,0.5,2059,2218,2342
2,50,0.5,2467,2294,2342
2,50,0.5,2852,2210,2342
2,50,0.5,3390,2422,2342
2,50,0.5,3730,2232,2342
2,50,0.5,4146,2390,2342
2,50,0.75,0,2244,2342
2,50,0.75,190,2244,2342
2,50,0.75,475,2312,2342
2,50,0.75,1086,2256,2342
2,50,0.75,1228,2312,2342
2,50,0.75,1720,2256,2342
2,50,0.75,2059,2324,2342
2,50,0.75,2467,2330,2342
2,50,0.75,2852,2294,2342
2,50,0.75,3390,2450,2342
2,50,0.75,3730,2334,2342
2,50,0.75,4146,2312,2342
2,50,1.0,0,2342,2342
2,50,1.0,190,2342,2342
2,50,1.0,475,2342,2342
2,50,1.0,1086,2342,2342
2,50,1.0,1228,2342,2342
2,50,1.0,1720,2342,2342
2,50,1.0,2059,2342,2342
2,50,1.0,2467,2342,2342
2,50,1.0,2852,2342,2342
2,50,1.0,3390,2342,2342
2,50,1.0,3730,2342,2342
2,50,1.0,4146,2342,2342
2,50,0.0,0,1423,2010
2,50,0.0,76,1495,2010
2,50,0.0,409,1529,2010
2,50,0.0,798,1717,2010
2,50,0.0,1084,1589,2010
2,50,0.0,1502,1915,2010
2,50,0.0,1819,1967,2010
2,50,0.0,2204,1779,2010
2,50,0.0,2606,1934,2010
2,50,0.0,2965,2273,2010
2,50,0.0,3261,2448,2010
2,50,0.0,3600,2254,2010
2,50,0.25,0,1625,2010
2,50,0.25,76,1673,2010
2,50,0.25,409,1709,2010
2,50,0.25,798,1805,2010
2,50,0.25,1084,1749,2010
2,50,0.25,1502,2055,2010
2,50,0.25,1819,2147,2010
2,50,0.25,2204,1835,2010
2,50,0.25,2606,1973,2010
2,50,0.25,2965,2237,2010
2,50,0.25,3261,2465,2010
2,50,0.25,3600,2083,2010
2,50,0.5,0,1771,2010
2,50,0.5,76,1791,2010
2,50,0.5,409,1815,2010
2,50,0.5,798,1871,2010
2,50,0.5,1084,1831,2010
2,50,0.5,1502,1969,2010
2,50,0.5,1819,1977,2010
2,50,0.5,2204,1891,2010
2,50,0.5,2606,1979,2010
2,50,0.5,2965,2075,2010
2,50,0.5,3261,2278,2010
2,50,0.5,3600,1994,2010
2,50,0.75,0,1862,2010
2,50,0.75,76,1862,2010
2,50,0.75,409,1904,2010
2,50,0.75,798,1902,2010
2,50,0.75,1084,1912,2010
2,50,0.75,1502,1959,2010
2,50,0.75,1819,1963,2010
2,50,0.75,2204,1951,2010
2,50,0.75,2606,1975,2010
2,50,0.75,2965,1958,2010
2,50,0.75,3261,2085,2010
2,50,0.75,3600,1997,2010
2,50,1.0,0,2010,2010
2,50,1.0,76,2010,2010
2,50,1.0,409,2010,2010
2,50,1.0,798,2010,2010
2,50,1.0,1084,2010,2010
2,50,1.0,1502,2010,2010
2,50,1.0,1819,2010,2010
2,50,1.0,2204,2010,2010
2,50,1.0,2606,2010,2010
2,50,1.0,2965,2010,2010
2,50,1.0,3261,2010,2010
2,50,1.0,3600,2010,2010
