NumberOfServers,NumberOfRequests,Lmbda,Eta,OptCost,DC,LDC,RobustFtp
2,1000,0.6,3573714,15947,27617,23595.400942087173,27233
2,1000,0.6,3609050,15947,27617,23438.600909113884,27617
2,1000,0.7,0,15947,27617,24116.000741541386,18641
2,1000,0.7,0,15947,27617,24116.000741541386,18641
2,1000,0.7,0,15947,27617,24116.000741541386,18641
2,1000,0.7,0,15947,27617,24116.000741541386,18641
2,1000,0.7,0,15947,27617,24116.000741541386,18641
2,1000,0.7,321451,15947,27617,24118.915029108524,34901
2,1000,0.7,172123,15947,27617,24149.515023767948,20937
2,1000,0.7,168386,15947,27617,24116.000741541386,18641
2,1000,0.7,11541,15947,27617,24121.82911068201,27233
2,1000,0.7,444036,15947,27617,24146.600575983524,34927
2,1000,0.7,451714,15947,27617,24118.91504818201,29185
2,1000,0.7,746237,15947,27617,24139.315072596073,20937
2,1000,0.7,891259,15947,27617,24117.45787960291,34837
2,1000,0.7,807196,15947,27617,24123.286386072636,29219
2,1000,0.7,892315,15947,27617,24134.943612635136,29183
2,1000,0.7,1308544,15947,27617,24116.000741541386,18641
2,1000,0.7,1182351,15947,27617,24161.172098696232,27233
2,1000,0.7,1153040,15947,27617,24365.172128260136,27233
2,1000,0.7,1193593,15947,27617,24395.772714197636,28829
2,1000,0.7,1339524,15947,27617,24167.000619471073,34829
2,1000,0.7,1412443,15947,27617,24142.229623377323,27233
2,1000,0.7,1593457,15947,27617,24146.600472986698,27233
2,1000,0.7,1494808,15947,27617,24143.686456263065,34863
2,1000,0.7,1496126,15947,27617,24164.08643490076,29175
2,1000,0.7,1786004,15947,27617,24172.829271376133,27233
2,1000,0.7,1909594,15947,27617,24164.08646541834,27233
2,1000,0.7,1940376,15947,27617,24199.786516726017,27313
2,1000,0.7,2162421,15947,27617,24401.601075708866,27233
2,1000,0.7,1981204,15947,27617,24140.772103846073,20937
2,1000,0.7,2232240,15947,27617,24165.543710291386,29085
2,1000,0.7,2377523,15947,27617,24224.558358728886,27233
2,1000,0.7,2609181,15947,27617,24190.315114557743,27313
2,1000,0.7,2611387,15947,27617,24172.101052820683,27233
2,1000,0.7,2600196,15947,27617,24140.772225916386,29071
2,1000,0.7,2678979,15947,27617,24152.429169237614,27233
2,1000,0.7,2730463,15947,27617,24299.601022303104,27617
2,1000,0.7,2726867,15947,27617,24280.657937586308,27617
