NumberOfServers,NumberOfRequests,Lmbda,Eta,OptCost,DC,LDC,RobustFtp
10,1000,0.8,18949,9479,14603,14155.44140625,12687
10,1000,0.8,30474,9479,14603,14140.332275390625,15306
10,1000,0.8,27251,9479,14603,14169.80078125,13857
10,1000,0.8,21727,9479,14603,14161.41015625,13025
10,1000,0.8,33838,9479,14603,14117.832641601563,14031
10,1000,0.8,37891,9479,14603,14120.756225585938,12812
10,1000,0.8,47621,9479,14603,14122.535034179688,13993
10,1000,0.8,53899,9479,14603,14166.021484375,15290
10,1000,0.8,38669,9479,14603,14144.649169921875,11689
10,1000,0.8,49969,9479,14603,14135.514770507813,15216
10,1000,0.8,56873,9479,14603,14128.541015625,13773
10,1000,0.8,69627,9479,14603,14078.432373046875,16486
10,1000,0.8,66590,9479,14603,14171.650634765625,14472
10,1000,0.8,63477,9479,14603,14193.03515625,14758
10,1000,0.8,70231,9479,14603,14151.429565429688,13891
10,1000,0.8,75822,9479,14603,14155.01611328125,15566
10,1000,0.8,79272,9479,14603,14178.244384765625,13635
10,1000,0.8,86839,9479,14603,14063.341796875,14892
10,1000,0.8,85978,9479,14603,14157.811279296875,16156
10,1000,0.8,76016,9479,14603,14119.36767578125,14905
10,1000,0.8,94784,9479,14603,14165.699951171875,15728
10,1000,0.8,102762,9479,14603,14185.9794921875,14894
10,1000,0.8,103587,9479,14603,14126.074462890625,12689
10,1000,0.8,111906,9479,14603,14145.242309570313,14494
10,1000,0.8,97921,9479,14603,14160.86962890625,17213
10,1000,0.8,113748,9479,14603,14222.835205078125,16791
10,1000,0.8,123828,9479,14603,14062.39111328125,15064
10,1000,0.8,118947,9479,14603,14138.981811523438,15940
10,1000,0.8,132517,9479,14603,14137.564697265625,15200
10,1000,0.8,117214,9479,14603,14134.841674804688,15530
10,1000,0.8,132677,9479,14603,14205.356689453125,17075
10,1000,0.8,141645,9479,14603,14138.479614257813,14984
10,1000,0.8,137732,9479,14603,14098.300537109375,15040
10,1000,0.8,148460,9479,14603,14158.099731445313,14683
10,1000,0.8,140303,9479,14603,14124.970092773438,16331
10,1000,0.8,151209,9479,14603,14199.479125976563,14646
10,1000,0.8,152651,9479,14603,14150.637451171875,16957
10,1000,0.8,161396,9479,14603,14131.713989257813,13117
10,1000,0.8,153173,9479,14603,14111.751831054688,14157
10,1000,0.8,157737,9479,14603,14127.687744140625,13536
10,1000,0.8,165368,9479,14603,14122.512084960938,14137
10,1000,0.90000004,0,9479,14603,14382.680419921875,11689
10,1000,0.90000004,0,9479,14603,14382.680419921875,11689
10,1000,0.90000004,0,9479,14603,14382.680419921875,11689
10,1000,0.90000004,0,9479,14603,14382.680419921875,11689
10,1000,0.90000004,0,9479,14603,14382.680419921875,11689
10,1000,0.90000004,9860,9479,14603,14385.72314453125,13642
10,1000,0.90000004,3205,9479,14603,14382.680419921875,11689
10,1000,0.90000004,18386,9479,14603,14382.34228515625,13708
10,1000,0.90000004,12882,9479,14603,14308.435546875,13246
10,1000,0.90000004,18949,9479,14603,14382.576904296875,12687
10,1000,0.90000004,30474,9479,14603,14346.26611328125,15306
10,1000,0.90000004,27251,9479,14603,14360.6826171875,13857
10,1000,0.90000004,21727,9479,14603,14407.013427734375,13025
10,1000,0.90000004,33838,9479,14603,14364.364013671875,14031
10,1000,0.90000004,37891,9479,14603,14374.99072265625,12812
10,1000,0.90000004,47621,9479,14603,14380.062255859375,13993
10,1000,0.90000004,53899,9479,14603,14402.427734375,15290
10,1000,0.90000004,38669,9479,14603,14378.622314453125,11689
10,1000,0.90000004,49969,9479,14603,14363.661865234375,15216
10,1000,0.90000004,56873,9479,14603,14347.125244140625,13773
10,1000,0.90000004,69627,9479,14603,14417.230224609375,16486
10,1000,0.90000004,66590,9479,14603,14425.267822265625,14472
10,1000,0.90000004,63477,9479,14603,14439.79443359375,14758
10,1000,0.90000004,70231,9479,14603,14381.887451171875,13891
10,1000,0.90000004,75822,9479,14603,14445.0205078125,15566
10,1000,0.90000004,79272,9479,14603,14363.385986328125,13635
10,1000,0.90000004,86839,9479,14603,14426.993896484375,14892
10,1000,0.90000004,85978,9479,14603,14359.55908203125,16156
10,1000,0.90000004,76016,9479,14603,14397.068115234375,14905
10,1000,0.90000004,94784,9479,14603,14436.46728515625,15728
10,1000,0.90000004,102762,9479,14603,14425.109130859375,14894
10,1000,0.90000004,103587,9479,14603,14399.04931640625,12689
10,1000,0.90000004,111906,9479,14603,14385.329345703125,14494
10,1000,0.90000004,97921,9479,14603,14407.906005859375,17213
10,1000,0.90000004,113748,9479,14603,14407.31689453125,16791
10,1000,0.90000004,123828,9479,14603,14337.801513671875,15064
10,1000,0.90000004,118947,9479,14603,14359.27001953125,15940
10,1000,0.90000004,132517,9479,14603,14346.92529296875,15200
10,1000,0.90000004,117214,9479,14603,14382.50048828125,15530
10,1000,0.90000004,132677,9479,14603,14456.97900390625,17075
10,1000,0.90000004,141645,9479,14603,14310.800048828125,14984
10,1000,0.90000004,137732,9479,14603,14412.487548828125,15040
