NumberOfServers,NumberOfRequests,Lmbda,Eta,OptCost,DC,LDC,RobustFtp
5,1000,0.3,1259825,8685,11439,10135.86279296875,10155
5,1000,0.3,1625820,8685,11439,10177.42236328125,12119
5,1000,0.3,1574611,8685,11439,10141.62646484375,12037
5,1000,0.3,1593016,8685,11439,10198.9560546875,10339
5,1000,0.3,1481944,8685,11439,10146.882568359375,10161
5,1000,0.3,1436020,8685,11439,10139.5029296875,10155
5,1000,0.3,1852150,8685,11439,10139.5029296875,11911
5,1000,0.3,1907694,8685,11439,10161.36328125,10165
5,1000,0.3,1928838,8685,11439,10242.333984375,16191
5,1000,0.3,1915486,8685,11439,10194.103515625,11907
5,1000,0.3,1832731,8685,11439,10139.5029296875,10155
5,1000,0.3,2172025,8685,11439,10141.2998046875,11911
5,1000,0.3,2173121,8685,11439,10146.895751953125,12053
5,1000,0.3,2113227,8685,11439,10206.84375,11907
5,1000,0.3,2048615,8685,11439,10139.5029296875,10155
5,1000,0.3,2170463,8685,11439,10139.5029296875,10155
5,1000,0.3,2256371,8685,11439,10150.477294921875,10169
5,1000,0.3,2323311,8685,11439,10140.716796875,11911
5,1000,0.3,2409804,8685,11439,10140.4130859375,11911
5,1000,0.3,2376811,8685,11439,10150.7255859375,10171
5,1000,0.3,2346292,8685,11439,10155.27734375,11911
5,1000,0.3,2534420,8685,11439,10141.32373046875,10371
5,1000,0.3,2656979,8685,11439,10128.886474609375,10563
5,1000,0.3,2539202,8685,11439,10143.75,15767
5,1000,0.3,2552956,8685,11439,10227.524658203125,10563
5,1000,0.3,2608583,8685,11439,10251.13037109375,10739
5,1000,0.3,3022218,8685,11439,10138.44287109375,10359
5,1000,0.3,2938826,8685,11439,10165.57666015625,10363
5,1000,0.3,2806928,8685,11439,10182.38037109375,10353
5,1000,0.3,3002004,8685,11439,10139.50341796875,10155
5,1000,0.3,2825367,8685,11439,10199.128662109375,10343
5,1000,0.3,3281221,8685,11439,10166.7900390625,15321
5,1000,0.3,3212177,8685,11439,10159.153076171875,11919
5,1000,0.3,3212088,8685,11439,10214.969970703125,16143
5,1000,0.3,3084814,8685,11439,10156.7744140625,11923
5,1000,0.3,3202833,8685,11439,10263.921630859375,11923
5,1000,0.3,3394761,8685,11439,10139.5029296875,10155
5,1000,0.3,3585126,8685,11439,10158.310302734375,12085
5,1000,0.3,3567628,8685,11439,10174.689453125,15705
5,1000,0.3,3572295,8685,11439,10138.89599609375,15767
5,1000,0.3,3383519,8685,11439,10150.7177734375,10349
5,1000,0.3,3709016,8685,11439,10170.4423828125,14105
5,1000,0.3,3823266,8685,11439,10144.356689453125,10551
5,1000,0.3,3677262,8685,11439,10132.54296875,10353
5,1000,0.3,3673466,8685,11439,10158.947265625,11911
5,1000,0.3,3685941,8685,11439,10124.943359375,11911
5,1000,0.3,4138172,8685,11439,10156.24267578125,15933
5,1000,0.3,3971139,8685,11439,10223.095458984375,15977
5,1000,0.3,4057090,8685,11439,10175.5380859375,12307
5,1000,0.3,4057369,8685,11439,10171.656982421875,15875
5,1000,0.3,3898900,8685,11439,10224.01953125,12409
5,1000,0.3,4197613,8685,11439,10140.71728515625,15767
5,1000,0.3,4300333,8685,11439,10185.06787109375,11927
5,1000,0.3,4192654,8685,11439,10204.446533203125,12121
5,1000,0.3,4390245,8685,11439,10176.599853515625,13991
5,1000,0.3,4196008,8685,11439,10151.736572265625,10458
5,1000,0.3,4467404,8685,11439,10148.026611328125,11911
5,1000,0.3,4724594,8685,11439,10161.680908203125,12067
5,1000,0.3,4545280,8685,11439,10479.2021484375,12099
5,1000,0.3,4537084,8685,11439,10154.990234375,11911
5,1000,0.3,4454798,8685,11439,10122.21337890625,13969
5,1000,0.3,4876570,8685,11439,10201.3837890625,12243
5,1000,0.3,4845402,8685,11439,10140.37841796875,13913
5,1000,0.3,4787379,8685,11439,10145.273681640625,11911
5,1000,0.3,4985927,8685,11439,10145.265869140625,12183
5,1000,0.3,4907511,8685,11439,10157.115966796875,10169
5,1000,0.3,5083581,8685,11439,10148.90576171875,15869
5,1000,0.3,5015325,8685,11439,10247.98779296875,12235
5,1000,0.3,5010789,8685,11439,10207.5634765625,12211
5,1000,0.3,5013176,8685,11439,10310.657470703125,16217
5,1000,0.3,5149614,8685,11439,10218.066162109375,12281
5,1000,0.4,0,8685,11439,10539.7861328125,10155
5,1000,0.4,0,8685,11439,10539.7861328125,10155
5,1000,0.4,0,8685,11439,10539.7861328125,10155
5,1000,0.4,0,8685,11439,10539.7861328125,10155
5,1000,0.4,0,8685,11439,10539.7861328125,10155
5,1000,0.4,8,8685,11439,10539.7861328125,10155
5,1000,0.4,51,8685,11439,10539.7861328125,10155
5,1000,0.4,75439,8685,11439,10551.70556640625,10339
5,1000,0.4,2223,8685,11439,10564.986083984375,10325
5,1000,0.4,16,8685,11439,10544.826171875,10155
5,1000,0.4,365943,8685,11439,10539.7861328125,10155
5,1000,0.4,388211,8685,11439,10539.7861328125,10155
5,1000,0.4,546602,8685,11439,10546.666259765625,10161
5,1000,0.4,297840,8685,11439,10539.7861328125,10155
5,1000,0.4,484155,8685,11439,10539.7861328125,10155
5,1000,0.4,766799,8685,11439,10602.28271484375,10239
5,1000,0.4,783183,8685,11439,10541.130615234375,10165
5,1000,0.4,788444,8685,11439,10539.7861328125,10155
5,1000,0.4,722840,8685,11439,10559.946044921875,10549
5,1000,0.4,799684,8685,11439,10541.97021484375,10155
5,1000,0.4,890394,8685,11439,10539.7861328125,10155
5,1000,0.4,1079500,8685,11439,10536.8466796875,12095
5,1000,0.4,992145,8685,11439,10539.7861328125,10155
5,1000,0.4,991017,8685,11439,10617.025634765625,10620
5,1000,0.4,972144,8685,11439,10549.865966796875,10533
5,1000,0.4,1149112,8685,11439,10546.50634765625,10155
5,1000,0.4,1288980,8685,11439,10539.7861328125,10155
5,1000,0.4,1210596,8685,11439,10539.7861328125,11911
5,1000,0.4,1318968,8685,11439,10539.7861328125,10155
5,1000,0.4,1259825,8685,11439,10539.6259765625,10155
5,1000,0.4,1625820,8685,11439,10558.24951171875,12119
5,1000,0.4,1574611,8685,11439,10541.045654296875,12037
5,1000,0.4,1593016,8685,11439,10598.166015625,10339
5,1000,0.4,1481944,8685,11439,10547.3056640625,10161
5,1000,0.4,1436020,8685,11439,10539.7861328125,10155
5,1000,0.4,1852150,8685,11439,10539.7861328125,11911
5,1000,0.4,1907694,8685,11439,10561.625732421875,10165
5,1000,0.4,1928838,8685,11439,10615.80712890625,16191
5,1000,0.4,1915486,8685,11439,10588.085693359375,11907
5,1000,0.4,1832731,8685,11439,10539.7861328125,10155
5,1000,0.4,2172025,8685,11439,10541.9248046875,11911
5,1000,0.4,2173121,8685,11439,10561.00341796875,12053
5,1000,0.4,2113227,8685,11439,10601.525634765625,11907
5,1000,0.4,2048615,8685,11439,10539.7861328125,10155
5,1000,0.4,2170463,8685,11439,10539.7861328125,10155
5,1000,0.4,2256371,8685,11439,10556.8251953125,10169
5,1000,0.4,2323311,8685,11439,10538.10595703125,11911
5,1000,0.4,2409804,8685,11439,10540.6259765625,11911
5,1000,0.4,2376811,8685,11439,10547.346435546875,10171
5,1000,0.4,2346292,8685,11439,10541.466064453125,11911
5,1000,0.4,2534420,8685,11439,10539.786376953125,10371
5,1000,0.4,2656979,8685,11439,10553.705322265625,10563
5,1000,0.4,2539202,8685,11439,10540.2060546875,15767
5,1000,0.4,2552956,8685,11439,10610.96484375,10563
5,1000,0.4,2608583,8685,11439,10620.42626953125,10739
5,1000,0.4,3022218,8685,11439,10539.946533203125,10359
5,1000,0.4,2938826,8685,11439,10560.745849609375,10363
5,1000,0.4,2806928,8685,11439,10554.10498046875,10353
5,1000,0.4,3002004,8685,11439,10539.78564453125,10155
5,1000,0.4,2825367,8685,11439,10585.184814453125,10343
5,1000,0.4,3281221,8685,11439,10491.384521484375,15321
5,1000,0.4,3212177,8685,11439,10543.184814453125,11919
5,1000,0.4,3212088,8685,11439,10601.888916015625,16143
5,1000,0.4,3084814,8685,11439,10555.965087890625,11923
5,1000,0.4,3202833,8685,11439,10633.955322265625,11923
5,1000,0.4,3394761,8685,11439,10539.7861328125,10155
5,1000,0.4,3585126,8685,11439,10553.646240234375,12085
5,1000,0.4,3567628,8685,11439,10564.56640625,15705
5,1000,0.4,3572295,8685,11439,10559.7841796875,15767
5,1000,0.4,3383519,8685,11439,10550.377685546875,10349
5,1000,0.4,3709016,8685,11439,10574.026123046875,14105
5,1000,0.4,3823266,8685,11439,10541.466064453125,10551
5,1000,0.4,3677262,8685,11439,10536.265625,10353
5,1000,0.4,3673466,8685,11439,10543.9443359375,11911
5,1000,0.4,3685941,8685,11439,10550.025390625,11911
5,1000,0.4,4138172,8685,11439,10565.98583984375,15933
5,1000,0.4,3971139,8685,11439,10617.22509765625,15977
5,1000,0.4,4057090,8685,11439,10565.87646484375,12307
5,1000,0.4,4057369,8685,11439,10572.765380859375,15875
5,1000,0.4,3898900,8685,11439,10603.24462890625,12409
5,1000,0.4,4197613,8685,11439,10538.985595703125,15767
5,1000,0.4,4300333,8685,11439,10556.25,11927
5,1000,0.4,4192654,8685,11439,10590.308837890625,12121
5,1000,0.4,4390245,8685,11439,10575.189208984375,13991
5,1000,0.4,4196008,8685,11439,10564.5263671875,10458
5,1000,0.4,4467404,8685,11439,10546.17041015625,11911
5,1000,0.4,4724594,8685,11439,10565.40380859375,12067
5,1000,0.4,4545280,8685,11439,10765.544189453125,12099
5,1000,0.4,4537084,8685,11439,10548.505859375,11911
