NumberOfServers,NumberOfRequests,Lmbda,Eta,OptCost,DC,LDC,RobustFtp
10,1000,0.4,6055511,8685,11439,10559.002685546875,10365
10,1000,0.4,6540530,8685,11439,10645.385986328125,15815
10,1000,0.4,6515098,8685,11439,10578.74267578125,14009
10,1000,0.4,6378225,8685,11439,10540.942626953125,12041
10,1000,0.4,6602021,8685,11439,10559.002685546875,10335
10,1000,0.4,7191415,8685,11439,10614.181884765625,12253
10,1000,0.4,7343776,8685,11439,10880.7607421875,13773
10,1000,0.4,7080344,8685,11439,10623.06103515625,12469
10,1000,0.4,7128035,8685,11439,10553.88037109375,11911
10,1000,0.4,7306416,8685,11439,10556.561767578125,12049
10,1000,0.4,6778979,8685,11439,10614.062255859375,12263
10,1000,0.4,7110672,8685,11439,10541.782470703125,12018
10,1000,0.4,7225681,8685,11439,10597.261474609375,12005
10,1000,0.4,6772641,8685,11439,10600.541015625,16131
10,1000,0.4,7355466,8685,11439,10610.458740234375,12253
